BatchNo,PalletNo,Code,Weight,Length,Width,Height,Num,Color
77,211,534734,8.6,350,215,265,2,royalblue
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,554658,11.5,420,215,260,8,
77,211,555576,8.3,360,214,307,1,
77,211,555709,8.7,356,217,311,1,
77,211,558228,6.4,360,335,145,1,
77,211,558229,7.1,360,335,145,1,
77,211,558759,10.2,355,215,310,1,
77,211,558937,14,420,210,300,1,
77,211,559205,14,425,215,305,1,
77,211,559206,5.8,362,209,172,1,
77,211,559562,5.76,360,210,180,1,
77,211,559564,6.18,355,210,225,1,
77,211,601712,7.8,400,300,230,1,
77,211,601734,14.2,423,269,275,1,
77,211,699547,9.6,310,230,285,1,
77,211,699548,8.6,415,340,315,1,
77,211,940367,6.1,362,209,220,1,
77,211,941239,10.3,355,265,225,1,
77,354,534733,8.3,286,245,270,1,
77,354,534733,8.3,286,245,270,1,
77,354,550818,13.2,360,320,265,1,
77,354,554658,11.5,420,215,260,1,
77,354,558238,2.8,296,164,200,1,
77,354,558238,2.8,296,164,200,1,
77,354,558632,1.6,310,255,255,1,
77,354,558632,1.6,310,255,255,1,
77,354,558765,11.6,555,245,265,1,
77,354,558765,11.6,555,245,265,1,
77,354,558853,7.6,306,233,200,1,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,559409,5.1,428,178,144,10,
77,354,601826,2.24,525,265,159,1,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,602351,6.7,360,345,200,12,
77,354,603493,8.7,414,240,221,1,
77,354,699971,3.1,424,314,380,1,
77,354,940392,8.1,361,291,226,2,
77,354,940392,8.1,361,291,226,2,
79,151,549070,1.96,250,170,200,1,
79,151,549133,5.5,359,214,173,1,
79,151,551043,4.38,350,215,285,2,
79,151,551043,4.38,350,215,285,2,
79,151,551492,5.82,355,210,210,1,
79,151,601869,8.7,356,217,291,2,
79,151,601869,8.7,356,217,291,2,
79,151,603342,6.2,366,217,226,1,
79,151,603491,8.7,395,235,215,1,
79,151,699437,3.6,310,210,281,2,
79,151,699437,3.6,310,210,281,2,
79,151,699438,3.54,315,210,285,1,
79,151,940426,5.8,350,210,210,1,
79,158,603342,6.2,366,217,226,4,
79,158,603342,6.2,366,217,226,4,
79,158,603342,6.2,366,217,226,4,
79,158,603342,6.2,366,217,226,4,
79,158,940426,5.8,350,210,210,2,
79,158,940426,5.8,350,210,210,2,
79,328,557622,2.3,340,215,290,2,
79,328,557622,2.3,340,215,290,2,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559267,8.2,355,210,235,40,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
79,328,559564,6.18,355,210,225,28,
80,384,555704,7.9,270,264,224,5,
80,384,555704,7.9,270,264,224,5,
80,384,555704,7.9,270,264,224,5,
80,384,555704,7.9,270,264,224,5,
80,384,555704,7.9,270,264,224,5,
80,384,555706,5.42,410,210,220,4,
80,384,555706,5.42,410,210,220,4,
80,384,555706,5.42,410,210,220,4,
80,384,555706,5.42,410,210,220,4,
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,558812,7.38,385,316,132,15,mediumspringgreen
80,384,559646,10.3,364,257,276,3,
80,384,559646,10.3,364,257,276,3,
80,384,559646,10.3,364,257,276,3,
80,384,559648,10.3,364,257,276,3,
80,384,559648,10.3,364,257,276,3,
80,384,559648,10.3,364,257,276,3,
80,384,601449,7.8,361,215,264,3,
80,384,601449,7.8,361,215,264,3,
80,384,601449,7.8,361,215,264,3,
80,384,601457,7.8,355,210,265,3,
80,384,601457,7.8,355,210,265,3,
80,384,601457,7.8,355,210,265,3,
80,384,601460,7.86,356,214,262,4,
80,384,601460,7.86,356,214,262,4,
80,384,601460,7.86,356,214,262,4,
80,384,601460,7.86,356,214,262,4,
80,384,601748,12.2,390,255,230,4,
80,384,601748,12.2,390,255,230,4,
80,384,601748,12.2,390,255,230,4,
80,384,601748,12.2,390,255,230,4,
80,384,601827,2.1,525,265,155,1,
80,384,601869,8.7,356,217,291,5,
80,384,601869,8.7,356,217,291,5,
80,384,601869,8.7,356,217,291,5,
80,384,601869,8.7,356,217,291,5,
80,384,601869,8.7,356,217,291,5,
80,384,699438,3.54,315,210,285,1,
81,164,538785,8.6,512,329,412,2,slategray
81,164,538785,8.6,512,329,412,2,slategray
81,164,538786,8.2,545,270,445,2,
81,164,538786,8.2,545,270,445,2,
81,164,553088,8.3,510,365,355,1,
81,164,553089,9.3,520,365,400,2,
81,164,553089,9.3,520,365,400,2,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558641,6.4,530,340,390,8,
81,164,558683,5,540,275,420,6,
81,164,558683,5,540,275,420,6,
81,164,558683,5,540,275,420,6,
81,164,558683,5,540,275,420,6,
81,164,558683,5,540,275,420,6,
81,164,558683,5,540,275,420,6,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,558802,7.36,385,315,130,26,
81,408,941240,7.7,355,215,265,2,
81,408,941240,7.7,355,215,265,2,
81,408,941241,7.92,355,215,265,2,
81,408,941241,7.92,355,215,265,2,
81,408,941244,7.8,361,215,264,3,
81,408,941244,7.8,361,215,264,3,
81,408,941244,7.8,361,215,264,3,
82,206,554915,13.4,350,305,260,2,
82,206,554915,13.4,350,305,260,2,
82,206,554915,13.4,350,305,260,2,
82,206,554915,13.4,350,305,260,2,
82,206,554915,13.4,350,305,260,3,
82,206,554915,13.4,350,305,260,3,
82,206,554915,13.4,350,305,260,3,
82,206,555356,5.24,315,215,205,2,
82,206,555356,5.24,315,215,205,2,
82,206,555521,4.4,370,340,190,1,
82,206,555706,5.42,410,210,220,1,
82,206,557668,3.8,425,240,170,2,
82,206,557668,3.8,425,240,170,2,
82,206,557668,3.8,425,240,170,2,
82,206,557668,3.8,425,240,170,2,
82,206,557668,3.8,425,240,170,2,
82,206,557668,3.8,425,240,170,2,
82,206,558632,1.6,310,255,255,1,
82,206,558765,11.6,555,245,265,1,
82,206,558853,7.6,306,233,200,1,
82,206,558853,7.6,306,233,200,2,
82,206,558853,7.6,306,233,200,2,
82,206,558929,3.56,420,270,410,1,
82,206,559061,7.9,287,253,276,1,
82,206,559580,8.6,385,265,180,1,
82,206,573228,4.34,290,170,180,1,
82,206,601448,8.2,405,235,220,1,
82,206,601448,8.2,405,235,220,1,
82,206,601826,2.24,525,265,159,1,
82,206,602844,9.5,333,230,274,1,
82,235,549133,5.5,359,214,173,1,
82,235,550888,9.1,350,270,170,1,
82,235,554216,6.54,316,170,211,1,
82,235,554392,6.54,320,174,210,1,
82,235,554658,11.5,420,215,260,5,
82,235,554658,11.5,420,215,260,5,
82,235,554658,11.5,420,215,260,5,
82,235,554658,11.5,420,215,260,5,
82,235,554658,11.5,420,215,260,5,
82,235,554914,16.05,458,223,302,1,
82,235,554962,2.7,460,265,368,1,mediumpurple
82,235,554964,2.8,480,260,395,1,
82,235,555575,14,430,271,274,1,
82,235,558228,6.4,360,335,145,1,
82,235,558802,7.36,385,315,130,2,
82,235,558802,7.36,385,315,130,2,
82,235,558812,7.38,385,316,132,1,mediumspringgreen
82,235,559206,5.8,362,209,172,1,
82,235,559562,5.76,360,210,180,1,
82,235,601734,14.2,423,269,275,2,
82,235,601734,14.2,423,269,275,2,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,601867,10.8,377,338,239,7,
82,235,603493,8.7,414,240,221,2,
82,235,603493,8.7,414,240,221,2,
82,235,603617,14.2,430,271,274,4,
82,235,603617,14.2,430,271,274,4,
82,235,603617,14.2,430,271,274,4,
82,235,603617,14.2,430,271,274,4,
82,235,603618,14.2,430,271,274,1,
83,230,699297,5.58,265,250,155,1,
83,230,699474,5.5,345,210,175,2,
83,230,699474,5.5,345,210,175,2,
83,230,699730,8.9,410,235,220,1,
83,230,699971,3.1,424,314,380,1,
83,230,916228,9.4,450,240,250,1,
83,230,919386,9.4,414,240,221,1,
83,230,919421,9.8,354,236,259,1,
83,230,939997,1.5,320,205,270,1,
83,230,939997,1.5,320,205,270,1,
83,230,940103,2.4,420,242,246,1,
83,230,940103,2.4,420,242,246,1,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940392,8.1,361,291,226,17,
83,230,940426,5.8,350,210,210,2,
83,230,940426,5.8,350,210,210,2,
83,230,941260,14.2,430,271,274,1,
83,279,558769,11.7,430,271,237,1,mediumvioletred
83,279,558783,11.7,430,271,237,6,
83,279,558783,11.7,430,271,237,6,
83,279,558783,11.7,430,271,237,6,
83,279,558783,11.7,430,271,237,6,
83,279,558783,11.7,430,271,237,6,
83,279,558783,11.7,430,271,237,6,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558802,7.36,385,315,130,13,
83,279,558862,4.6,545,265,360,1,
83,279,559200,14.5,395,315,260,1,
83,279,559206,5.8,362,209,172,2,
83,279,559206,5.8,362,209,172,2,
83,279,601709,7.7,420,295,235,1,
83,279,601710,7.7,428,298,239,1,
83,279,601748,12.2,390,255,230,2,
83,279,601748,12.2,390,255,230,2,
83,279,601749,7.3,286,213,237,2,
83,279,601749,7.3,286,213,237,2,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601751,13.8,345,310,285,7,
83,279,601867,10.8,377,338,239,1,
83,332,601867,10.8,377,338,239,5,
83,332,601867,10.8,377,338,239,5,
83,332,601867,10.8,377,338,239,5,
83,332,601867,10.8,377,338,239,5,
83,332,601867,10.8,377,338,239,5,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601869,8.7,356,217,291,20,
83,332,601904,9.46,385,310,220,1,
83,332,601906,9,390,310,225,2,
83,332,601906,9,390,310,225,2,
83,332,602232,5.4,318,266,211,2,
83,332,602232,5.4,318,266,211,2,
83,332,602737,5.5,318,266,211,2,
83,332,602737,5.5,318,266,211,2,
83,332,602738,5.5,318,266,211,1,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
83,332,602836,9.5,333,230,274,7,
85,334,550680,9,355,270,205,1,darksalmon
85,334,552937,5.82,415,255,225,2,
85,334,552937,5.82,415,255,225,2,
85,334,554915,13.4,350,305,260,2,
85,334,554915,13.4,350,305,260,2,
85,334,555407,3.8,306,138,221,2,
85,334,555407,3.8,306,138,221,2,
85,334,900023,7.3,320,213,193,2,
85,334,900023,7.3,320,213,193,2,
85,9514,699149,7.58,540,330,415,2,
85,9514,699149,7.58,540,330,415,2,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699153,7.9,550,365,420,8,
85,9514,699175,12.5,525,335,455,1,
85,9514,699179,6.1,485,305,470,2,
85,9514,699179,6.1,485,305,470,2,
87,197,393164,3.3,210,205,192,1,
87,197,551043,4.38,350,215,285,4,
87,197,551043,4.38,350,215,285,4,
87,197,551043,4.38,350,215,285,4,
87,197,551043,4.38,350,215,285,4,
87,197,554657,13.35,430,210,310,1,
87,197,554914,16.05,458,223,302,3,
87,197,554914,16.05,458,223,302,3,
87,197,554914,16.05,458,223,302,3,
87,197,559209,10.7,263,210,258,2,
87,197,559209,10.7,263,210,258,2,
87,197,559972,10.5,403,256,234,1,
87,197,559976,10.65,395,255,235,1,
87,197,699437,3.6,310,210,281,1,
87,197,900023,7.3,320,213,193,1,
87,197,919418,10.85,345,195,255,1,
87,197,919423,10.9,350,195,255,1,
87,197,941369,11.7,350,195,255,2,
87,197,941369,11.7,350,195,255,2,
89,496,531456,20,449,309,318,5,
89,496,531456,20,449,309,318,5,
89,496,531456,20,449,309,318,5,
89,496,531456,20,449,309,318,5,
89,496,531456,20,449,309,318,5,
89,496,550818,13.2,360,320,265,5,
89,496,550818,13.2,360,320,265,5,
89,496,550818,13.2,360,320,265,5,
89,496,550818,13.2,360,320,265,5,
89,496,550818,13.2,360,320,265,5,
89,496,552937,5.82,415,255,225,5,
89,496,552937,5.82,415,255,225,5,
89,496,552937,5.82,415,255,225,5,
89,496,552937,5.82,415,255,225,5,
89,496,552937,5.82,415,255,225,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555521,4.4,370,340,190,5,
89,496,555706,5.42,410,210,220,6,
89,496,555706,5.42,410,210,220,6,
89,496,555706,5.42,410,210,220,6,
89,496,555706,5.42,410,210,220,6,
89,496,555706,5.42,410,210,220,6,
89,496,555706,5.42,410,210,220,6,
89,496,555877,10.4,439,328,215,6,
89,496,555877,10.4,439,328,215,6,
89,496,555877,10.4,439,328,215,6,
89,496,555877,10.4,439,328,215,6,
89,496,555877,10.4,439,328,215,6,
89,496,555877,10.4,439,328,215,6,
89,496,556263,5.56,312,266,211,5,
89,496,556263,5.56,312,266,211,5,
89,496,556263,5.56,312,266,211,5,
89,496,556263,5.56,312,266,211,5,
89,496,556263,5.56,312,266,211,5,
89,496,559580,8.6,385,265,180,5,
89,496,559580,8.6,385,265,180,5,
89,496,559580,8.6,385,265,180,5,
89,496,559580,8.6,385,265,180,5,
89,496,559580,8.6,385,265,180,5,
89,496,559868,9.1,355,265,210,5,
89,496,559868,9.1,355,265,210,5,
89,496,559868,9.1,355,265,210,5,
89,496,559868,9.1,355,265,210,5,
89,496,559868,9.1,355,265,210,5,
89,496,601826,2.24,525,265,159,3,
89,496,601826,2.24,525,265,159,3,
89,496,601826,2.24,525,265,159,3,
89,496,603060,2.6,420,240,245,6,
89,496,603060,2.6,420,240,245,6,
89,496,603060,2.6,420,240,245,6,
89,496,603060,2.6,420,240,245,6,
89,496,603060,2.6,420,240,245,6,
89,496,603060,2.6,420,240,245,6,
